id,fecha_hora,medico,personal,tipo,web,sobrecupo,estado
1287,2025-04-30 15:30:00,22767738-4,78812540-6,1,no,no,1
1288,2025-04-15 17:00:00,57378727-6,16394885-1,1,no,no,0
1289,2025-04-26 17:45:00,94023614-4,37899207-9,1,si,no,1
1290,2025-04-23 16:45:00,57378727-6,30387339-7,2,no,no,1
1291,2025-04-18 08:00:00,95208514-3,51192824-9,1,no,no,2
1292,2025-04-20 16:15:00,73177104-4,78812540-6,2,no,no,2
1293,2025-04-17 11:15:00,22767738-4,30387339-7,1,no,no,1
1294,2025-04-16 10:45:00,95208514-3,75524136-0,1,si,no,1
1295,2025-04-29 17:00:00,57378727-6,21784166-4,1,si,no,1
1296,2025-04-09 16:00:00,73177104-4,30387339-7,1,si,no,1
1297,2025-04-10 17:30:00,95208514-3,75524136-0,2,no,no,1
1298,2025-05-01 15:30:00,86209409-0,16394885-1,1,si,no,2
1299,2025-04-20 16:15:00,22767738-4,16394885-1,2,no,no,0
1300,2025-04-21 17:45:00,94023614-4,37899207-9,1,no,no,1
1301,2025-04-17 15:00:00,73177104-4,37899207-9,1,no,no,1
1302,2025-04-28 08:30:00,86209409-0,83332889-3,2,no,no,1
1303,2025-04-21 16:00:00,73177104-4,37899207-9,1,no,no,0
1304,2025-04-24 11:00:00,57378727-6,75524136-0,2,no,no,0
1305,2025-04-28 15:00:00,73177104-4,51192824-9,1,no,no,1
1306,2025-04-16 18:45:00,95208514-3,51192824-9,2,no,no,0
1307,2025-05-01 09:45:00,86209409-0,75524136-0,1,si,no,0
1308,2025-04-23 18:00:00,95208514-3,30387339-7,2,no,no,0
1309,2025-04-10 13:00:00,22767738-4,21784166-4,2,no,no,0
1310,2025-04-20 10:00:00,22767738-4,51192824-9,1,no,no,0
1311,2025-05-01 08:45:00,94023614-4,37899207-9,1,si,no,2
1312,2025-04-25 12:30:00,57378727-6,75524136-0,1,si,no,0
1313,2025-04-12 16:15:00,22767738-4,30387339-7,2,no,no,1
1314,2025-04-11 13:15:00,73177104-4,16394885-1,2,no,no,1
1315,2025-04-18 15:00:00,86209409-0,30387339-7,1,si,no,0
1316,2025-05-01 08:00:00,73177104-4,30387339-7,1,no,no,0
1317,2025-04-17 11:15:00,57378727-6,78812540-6,1,si,no,1
1318,2025-04-08 13:45:00,57378727-6,75524136-0,2,no,no,0
1319,2025-04-06 10:00:00,73177104-4,83332889-3,1,si,no,0
1320,2025-04-03 10:30:00,86209409-0,30387339-7,1,si,no,0
1321,2025-04-08 09:30:00,94023614-4,16394885-1,1,no,no,2
1322,2025-04-13 10:45:00,57378727-6,30387339-7,1,si,no,1
1323,2025-04-29 09:15:00,57378727-6,78812540-6,1,si,no,1
1324,2025-04-20 18:30:00,57378727-6,51192824-9,1,no,no,0
1325,2025-04-13 09:00:00,57378727-6,83332889-3,1,si,no,1
1326,2025-04-03 14:45:00,73177104-4,75524136-0,1,si,no,1
1327,2025-04-21 13:45:00,22767738-4,16394885-1,1,si,no,0
1328,2025-04-23 09:30:00,22767738-4,83332889-3,2,no,no,1
1329,2025-04-06 10:00:00,57378727-6,78812540-6,2,no,no,0
1330,2025-04-04 13:30:00,95208514-3,51192824-9,1,no,no,0
1331,2025-04-21 16:45:00,86209409-0,37899207-9,1,no,no,0
1332,2025-04-11 10:00:00,95208514-3,21784166-4,1,si,no,0
1333,2025-04-27 12:45:00,73177104-4,21784166-4,1,si,no,0
1334,2025-04-09 12:30:00,86209409-0,16394885-1,2,no,no,1
1335,2025-05-01 14:45:00,95208514-3,75524136-0,1,si,no,0
1336,2025-04-09 18:15:00,73177104-4,37899207-9,1,no,no,0
1337,2025-04-26 18:00:00,57378727-6,83332889-3,1,no,no,0
1338,2025-04-14 12:15:00,57378727-6,37899207-9,2,no,no,0
1339,2025-04-20 13:15:00,86209409-0,78812540-6,2,no,no,1
1340,2025-04-09 09:00:00,94023614-4,30387339-7,1,si,no,1
1341,2025-04-13 09:00:00,86209409-0,78812540-6,2,no,no,1
1342,2025-04-28 12:30:00,95208514-3,21784166-4,1,no,no,2
1343,2025-04-25 14:15:00,57378727-6,51192824-9,2,no,no,0
1344,2025-04-23 11:00:00,94023614-4,21784166-4,1,si,no,1
1345,2025-04-19 15:30:00,22767738-4,30387339-7,2,no,no,0
1346,2025-04-14 18:30:00,86209409-0,83332889-3,1,si,no,1
1347,2025-05-01 10:30:00,86209409-0,75524136-0,1,si,no,1
1348,2025-04-09 16:00:00,94023614-4,75524136-0,1,si,no,0
1349,2025-04-25 15:45:00,73177104-4,16394885-1,2,no,no,1
1350,2025-05-01 13:30:00,73177104-4,75524136-0,1,si,no,0
1351,2025-04-02 08:00:00,95208514-3,83332889-3,2,no,no,0
1352,2025-04-14 12:15:00,73177104-4,51192824-9,1,no,no,0
1353,2025-04-28 12:45:00,94023614-4,30387339-7,1,si,no,0
1354,2025-04-29 12:30:00,57378727-6,30387339-7,1,si,no,1
1355,2025-04-21 16:00:00,57378727-6,75524136-0,2,no,no,0
1356,2025-04-30 17:00:00,94023614-4,37899207-9,2,no,no,1
1357,2025-04-23 11:00:00,73177104-4,83332889-3,2,no,no,0
1358,2025-04-29 15:45:00,57378727-6,30387339-7,1,no,no,0
1359,2025-04-24 11:00:00,94023614-4,16394885-1,2,no,no,0
1360,2025-04-06 08:15:00,94023614-4,75524136-0,1,si,no,0
1361,2025-04-23 17:45:00,73177104-4,16394885-1,1,no,no,0
1362,2025-04-16 08:00:00,95208514-3,16394885-1,2,no,no,1
1363,2025-04-21 16:45:00,57378727-6,51192824-9,1,si,no,0
1364,2025-04-17 18:30:00,73177104-4,78812540-6,1,si,no,0
1365,2025-04-05 11:15:00,86209409-0,83332889-3,1,no,no,1
1366,2025-04-14 09:00:00,73177104-4,78812540-6,1,si,no,0
1367,2025-04-10 15:00:00,95208514-3,30387339-7,1,si,no,0
1368,2025-04-21 12:30:00,57378727-6,75524136-0,2,no,no,0
1369,2025-04-24 18:00:00,94023614-4,16394885-1,1,no,no,0
1370,2025-04-21 12:00:00,86209409-0,51192824-9,1,si,no,0
1371,2025-04-05 11:15:00,94023614-4,21784166-4,1,no,no,0
1372,2025-04-27 18:45:00,86209409-0,83332889-3,2,no,no,0
1373,2025-04-25 09:00:00,73177104-4,51192824-9,1,no,no,0
1374,2025-04-05 16:15:00,94023614-4,83332889-3,2,no,no,0
1375,2025-04-23 12:15:00,95208514-3,30387339-7,1,si,no,1
1376,2025-04-20 15:00:00,22767738-4,30387339-7,2,no,no,1
1377,2025-04-25 09:00:00,86209409-0,21784166-4,1,si,no,1
1378,2025-04-16 16:30:00,86209409-0,83332889-3,2,no,no,1
1379,2025-04-10 13:15:00,22767738-4,16394885-1,2,no,no,2
1380,2025-04-16 15:00:00,73177104-4,30387339-7,2,no,no,1
1381,2025-04-16 09:45:00,95208514-3,51192824-9,1,si,no,1
1382,2025-04-25 17:30:00,57378727-6,75524136-0,2,no,no,0
1383,2025-04-24 16:00:00,86209409-0,51192824-9,1,no,no,1
1384,2025-04-25 18:00:00,22767738-4,30387339-7,2,no,no,1
1385,2025-04-05 18:30:00,22767738-4,37899207-9,1,si,no,0
1386,2025-04-04 18:45:00,95208514-3,51192824-9,1,si,no,0
1387,2025-04-21 15:00:00,57378727-6,83332889-3,1,no,no,1
1388,2025-04-22 08:30:00,57378727-6,21784166-4,1,si,no,0
1389,2025-04-27 09:00:00,22767738-4,83332889-3,1,si,no,0
1390,2025-04-30 18:45:00,22767738-4,21784166-4,1,si,no,1
1391,2025-04-20 11:45:00,86209409-0,78812540-6,1,si,no,0
1392,2025-04-16 18:45:00,73177104-4,75524136-0,2,no,no,1
1393,2025-04-16 10:15:00,73177104-4,75524136-0,1,no,no,0
1394,2025-04-20 10:45:00,57378727-6,37899207-9,2,no,no,0
1395,2025-04-27 10:45:00,57378727-6,83332889-3,1,no,no,1
1396,2025-04-13 09:15:00,86209409-0,16394885-1,1,si,no,0
1397,2025-04-28 11:15:00,95208514-3,51192824-9,2,no,no,0
1398,2025-04-25 12:00:00,86209409-0,83332889-3,1,si,no,0
1399,2025-04-05 08:15:00,86209409-0,21784166-4,1,no,no,0
1400,2025-04-04 08:45:00,86209409-0,78812540-6,2,no,no,0
1401,2025-04-15 09:00:00,22767738-4,37899207-9,1,si,no,0
1402,2025-04-04 10:30:00,94023614-4,51192824-9,2,no,no,1
1403,2025-04-18 10:45:00,86209409-0,83332889-3,2,no,no,0
1404,2025-04-23 13:15:00,95208514-3,78812540-6,2,no,no,1
1405,2025-04-20 16:15:00,73177104-4,51192824-9,1,si,no,1
1406,2025-04-28 14:30:00,94023614-4,16394885-1,2,no,no,0
1407,2025-04-21 13:15:00,73177104-4,21784166-4,1,no,no,1
1408,2025-04-16 17:15:00,57378727-6,37899207-9,1,no,no,0
1409,2025-04-27 10:30:00,57378727-6,51192824-9,1,si,no,1
1410,2025-04-09 13:30:00,94023614-4,16394885-1,1,si,no,1
1411,2025-04-22 14:15:00,94023614-4,16394885-1,1,si,no,1
1412,2025-04-28 09:00:00,73177104-4,78812540-6,1,si,no,1
1413,2025-04-14 10:15:00,57378727-6,30387339-7,1,si,no,1
1414,2025-04-23 16:15:00,95208514-3,83332889-3,2,no,no,0
1415,2025-04-12 16:30:00,57378727-6,51192824-9,1,si,no,0
1416,2025-04-18 17:45:00,73177104-4,16394885-1,1,si,no,0
1417,2025-04-26 12:30:00,57378727-6,83332889-3,1,no,no,0
1418,2025-04-15 11:00:00,73177104-4,21784166-4,2,no,no,1
1419,2025-04-26 09:30:00,57378727-6,51192824-9,2,no,no,0
1420,2025-04-15 15:00:00,86209409-0,21784166-4,1,si,no,1
1421,2025-04-15 15:15:00,57378727-6,30387339-7,2,no,no,0
1422,2025-04-12 13:00:00,94023614-4,37899207-9,1,si,no,0
1423,2025-05-01 15:30:00,86209409-0,21784166-4,1,si,no,0
1424,2025-04-30 11:45:00,57378727-6,78812540-6,2,no,no,1
1425,2025-04-08 14:45:00,86209409-0,21784166-4,1,si,no,2
1426,2025-04-10 08:00:00,86209409-0,37899207-9,2,no,no,1
1427,2025-04-16 10:30:00,95208514-3,75524136-0,1,no,no,1
1428,2025-04-30 10:45:00,57378727-6,78812540-6,2,no,no,0
1429,2025-04-10 11:30:00,22767738-4,78812540-6,1,si,no,0
1430,2025-04-14 08:00:00,86209409-0,37899207-9,1,si,no,0
1431,2025-04-23 13:15:00,57378727-6,51192824-9,1,no,no,0
1432,2025-04-05 13:00:00,57378727-6,21784166-4,1,no,no,1
1433,2025-04-12 11:30:00,86209409-0,16394885-1,1,si,no,1
1434,2025-04-15 12:15:00,86209409-0,78812540-6,2,no,no,0
1435,2025-04-05 10:45:00,73177104-4,30387339-7,1,si,no,0
1436,2025-04-11 15:30:00,73177104-4,30387339-7,1,si,no,0
1437,2025-04-08 11:15:00,94023614-4,83332889-3,2,no,no,0
1438,2025-04-08 15:00:00,95208514-3,83332889-3,2,no,no,0
1439,2025-04-12 17:30:00,22767738-4,37899207-9,1,no,no,1
1440,2025-04-24 18:30:00,73177104-4,21784166-4,1,si,no,1
1441,2025-04-14 16:15:00,95208514-3,37899207-9,1,si,no,0
1442,2025-04-17 08:00:00,86209409-0,83332889-3,1,si,no,1
1443,2025-04-06 12:30:00,86209409-0,83332889-3,1,no,no,0
1444,2025-04-12 15:45:00,95208514-3,75524136-0,1,no,no,0
1445,2025-04-19 16:00:00,95208514-3,51192824-9,2,no,no,1
1446,2025-04-27 16:30:00,94023614-4,30387339-7,2,no,no,0
1447,2025-04-30 08:45:00,73177104-4,75524136-0,2,no,no,0
1448,2025-04-21 13:15:00,22767738-4,83332889-3,1,si,no,0
1449,2025-04-05 16:00:00,86209409-0,75524136-0,1,no,no,1
1450,2025-04-07 09:45:00,57378727-6,75524136-0,2,no,no,1
1451,2025-04-21 12:00:00,94023614-4,78812540-6,1,no,no,1
1452,2025-04-02 13:45:00,94023614-4,78812540-6,1,si,no,0
1453,2025-04-11 13:30:00,22767738-4,30387339-7,1,si,no,1
1454,2025-04-23 18:00:00,57378727-6,78812540-6,1,si,no,0
1455,2025-04-22 10:00:00,22767738-4,78812540-6,1,si,no,0
1456,2025-04-05 17:45:00,94023614-4,78812540-6,1,si,no,0
1457,2025-04-15 18:15:00,57378727-6,30387339-7,1,si,no,0
1458,2025-04-21 17:15:00,57378727-6,78812540-6,2,no,no,0
1459,2025-04-21 12:15:00,73177104-4,75524136-0,1,si,no,1
1460,2025-04-03 10:15:00,94023614-4,30387339-7,1,si,no,0
1461,2025-04-22 13:45:00,22767738-4,83332889-3,1,no,no,1
1462,2025-04-02 12:00:00,94023614-4,37899207-9,1,no,no,0
1463,2025-04-19 18:45:00,22767738-4,83332889-3,2,no,no,0
1464,2025-04-25 17:30:00,95208514-3,51192824-9,2,no,no,1
1465,2025-04-30 18:45:00,57378727-6,30387339-7,1,si,no,1
1466,2025-04-16 13:00:00,94023614-4,83332889-3,2,no,no,0
1467,2025-04-18 18:15:00,73177104-4,16394885-1,2,no,no,0
1468,2025-04-30 17:15:00,22767738-4,78812540-6,1,no,no,0
1469,2025-04-15 14:00:00,86209409-0,83332889-3,1,no,no,1
1470,2025-04-05 12:00:00,95208514-3,37899207-9,2,no,no,0
1471,2025-04-23 12:45:00,57378727-6,78812540-6,2,no,no,1
1472,2025-04-08 13:00:00,94023614-4,83332889-3,1,no,no,0
1473,2025-04-12 18:30:00,57378727-6,37899207-9,2,no,no,1
1474,2025-04-08 11:00:00,86209409-0,51192824-9,2,no,no,0
1475,2025-04-24 18:15:00,57378727-6,78812540-6,1,si,no,1
1476,2025-04-06 11:15:00,86209409-0,16394885-1,2,no,no,0
1477,2025-04-07 12:30:00,22767738-4,30387339-7,2,no,no,0
1478,2025-04-20 15:15:00,86209409-0,30387339-7,2,no,no,0
1479,2025-04-18 11:45:00,22767738-4,21784166-4,1,no,no,2
1480,2025-04-26 14:45:00,94023614-4,16394885-1,1,no,no,0
1481,2025-04-16 18:00:00,57378727-6,83332889-3,1,si,no,0
1482,2025-04-20 18:15:00,57378727-6,83332889-3,1,no,no,1
1483,2025-04-29 17:00:00,57378727-6,78812540-6,2,no,no,0
1484,2025-04-15 15:00:00,94023614-4,75524136-0,1,si,no,0
1485,2025-04-14 12:30:00,22767738-4,51192824-9,1,no,no,1
1486,2025-04-28 09:45:00,95208514-3,75524136-0,2,no,no,0
1487,2025-05-01 10:15:00,73177104-4,78812540-6,1,si,no,1
1488,2025-04-30 12:15:00,22767738-4,21784166-4,1,si,no,0
1489,2025-04-12 09:15:00,95208514-3,83332889-3,1,si,no,1
1490,2025-04-13 16:30:00,22767738-4,83332889-3,1,no,no,0
1491,2025-04-12 17:00:00,95208514-3,37899207-9,1,no,no,1
1492,2025-04-18 16:30:00,73177104-4,78812540-6,1,si,no,1
1493,2025-04-27 08:15:00,86209409-0,37899207-9,1,no,no,1
1494,2025-04-28 17:00:00,95208514-3,75524136-0,2,no,no,0
1495,2025-04-20 17:00:00,86209409-0,51192824-9,1,si,no,1
1496,2025-04-11 12:15:00,73177104-4,78812540-6,1,no,no,0
1497,2025-04-26 12:45:00,73177104-4,21784166-4,2,no,no,1
1498,2025-04-11 18:45:00,95208514-3,75524136-0,1,si,no,1
1499,2025-04-10 14:45:00,22767738-4,16394885-1,1,si,no,1
1500,2025-04-27 17:45:00,22767738-4,83332889-3,1,si,no,0
1501,2025-04-27 08:00:00,94023614-4,78812540-6,1,no,no,1
1502,2025-04-10 15:15:00,86209409-0,30387339-7,2,no,no,0
1503,2025-04-10 10:15:00,73177104-4,83332889-3,1,si,no,1
1504,2025-04-22 11:15:00,73177104-4,83332889-3,1,si,no,0
1505,2025-05-01 14:45:00,22767738-4,83332889-3,1,no,no,1
1506,2025-04-27 16:15:00,95208514-3,78812540-6,1,si,no,0
1507,2025-04-30 15:00:00,94023614-4,16394885-1,1,no,no,0
1508,2025-04-03 11:30:00,95208514-3,37899207-9,1,no,no,0
1509,2025-04-26 18:30:00,73177104-4,75524136-0,1,no,no,1
1510,2025-04-17 17:45:00,57378727-6,75524136-0,1,si,no,0
1511,2025-04-23 17:15:00,95208514-3,37899207-9,2,no,no,0
1512,2025-04-09 11:45:00,86209409-0,51192824-9,1,no,no,0
1513,2025-04-03 08:45:00,57378727-6,37899207-9,1,no,no,1
1514,2025-04-04 11:15:00,57378727-6,75524136-0,1,si,no,0
1515,2025-04-23 18:45:00,73177104-4,21784166-4,2,no,no,1
1516,2025-04-03 10:00:00,22767738-4,83332889-3,1,no,no,1
1517,2025-04-18 15:30:00,57378727-6,83332889-3,1,no,no,1
1518,2025-04-06 13:45:00,22767738-4,75524136-0,1,no,no,1
1519,2025-04-24 08:45:00,57378727-6,51192824-9,1,no,no,0
1520,2025-04-09 12:00:00,95208514-3,37899207-9,1,si,no,1
1521,2025-04-07 14:45:00,57378727-6,30387339-7,2,no,no,0
1522,2025-04-19 17:30:00,57378727-6,78812540-6,2,no,no,1
1523,2025-04-19 08:45:00,57378727-6,21784166-4,1,no,no,1
1524,2025-04-07 14:15:00,86209409-0,83332889-3,1,si,no,0
1525,2025-04-30 18:15:00,94023614-4,75524136-0,1,si,no,1
1526,2025-04-05 09:45:00,57378727-6,30387339-7,2,no,no,1
1527,2025-04-24 12:00:00,22767738-4,16394885-1,1,no,no,1
1528,2025-04-15 15:30:00,94023614-4,16394885-1,2,no,no,0
1529,2025-04-17 14:30:00,57378727-6,51192824-9,1,si,no,1
1530,2025-04-27 13:00:00,22767738-4,21784166-4,1,no,no,0
1531,2025-04-17 15:45:00,57378727-6,37899207-9,1,no,no,1
1532,2025-04-14 11:00:00,22767738-4,30387339-7,2,no,no,0
1533,2025-04-13 09:00:00,94023614-4,78812540-6,2,no,no,0
1534,2025-04-28 16:15:00,22767738-4,30387339-7,1,no,no,1
1535,2025-04-03 09:00:00,22767738-4,37899207-9,1,si,no,1
1536,2025-04-11 18:30:00,94023614-4,16394885-1,1,si,no,0
1537,2025-04-21 09:30:00,95208514-3,21784166-4,2,no,no,1
1538,2025-04-19 09:45:00,86209409-0,75524136-0,1,si,no,1
1539,2025-04-03 17:45:00,94023614-4,83332889-3,1,no,no,1
1540,2025-04-12 16:45:00,94023614-4,51192824-9,1,si,no,2
1541,2025-04-08 10:15:00,73177104-4,16394885-1,1,si,no,0
1542,2025-04-25 14:15:00,95208514-3,78812540-6,1,si,no,0
1543,2025-04-28 12:15:00,94023614-4,16394885-1,2,no,no,0
1544,2025-04-08 12:45:00,73177104-4,16394885-1,1,si,no,0
1545,2025-04-11 12:15:00,22767738-4,51192824-9,1,no,no,0
1546,2025-04-03 15:00:00,95208514-3,51192824-9,2,no,no,1
1547,2025-04-13 12:15:00,95208514-3,16394885-1,2,no,no,1
1548,2025-04-15 18:30:00,22767738-4,16394885-1,2,no,no,1
1549,2025-04-21 08:45:00,95208514-3,78812540-6,1,no,no,0
1550,2025-04-24 14:30:00,22767738-4,16394885-1,1,si,no,0
1551,2025-04-06 16:30:00,22767738-4,37899207-9,1,si,no,0
1552,2025-04-10 16:30:00,86209409-0,30387339-7,1,no,no,1
1553,2025-04-19 08:30:00,57378727-6,30387339-7,1,no,no,1
1554,2025-04-18 17:00:00,95208514-3,83332889-3,1,si,no,1
1555,2025-05-01 16:15:00,86209409-0,30387339-7,1,si,no,1
1556,2025-04-10 17:00:00,57378727-6,75524136-0,1,si,no,1
1557,2025-04-14 18:30:00,73177104-4,21784166-4,1,no,no,0
1558,2025-04-27 09:30:00,73177104-4,21784166-4,1,si,no,1
1559,2025-04-15 11:15:00,57378727-6,75524136-0,1,si,no,0
1560,2025-04-28 15:00:00,94023614-4,21784166-4,2,no,no,0
1561,2025-04-05 16:15:00,57378727-6,75524136-0,1,no,no,0
1562,2025-04-29 12:15:00,86209409-0,78812540-6,1,no,no,1
1563,2025-04-10 18:15:00,94023614-4,75524136-0,1,no,no,0
1564,2025-04-04 12:15:00,94023614-4,16394885-1,1,si,no,0
1565,2025-04-28 11:30:00,86209409-0,30387339-7,1,no,no,0
1566,2025-04-09 17:00:00,57378727-6,21784166-4,1,no,no,1
1567,2025-04-09 17:15:00,94023614-4,21784166-4,1,no,no,0
1568,2025-04-23 10:15:00,86209409-0,83332889-3,2,no,no,0
1569,2025-04-27 13:45:00,73177104-4,78812540-6,2,no,no,0
1570,2025-04-10 16:30:00,94023614-4,37899207-9,2,no,no,1
1571,2025-04-05 16:45:00,73177104-4,78812540-6,1,no,no,0
1572,2025-04-25 13:45:00,57378727-6,78812540-6,1,si,no,0
1573,2025-04-21 15:15:00,57378727-6,51192824-9,1,si,no,0
1574,2025-04-25 17:45:00,73177104-4,78812540-6,1,si,no,1
1575,2025-04-16 09:00:00,94023614-4,83332889-3,1,si,no,1
1576,2025-04-28 18:00:00,57378727-6,75524136-0,1,no,no,1
1577,2025-04-29 11:00:00,57378727-6,16394885-1,1,no,no,2
1578,2025-04-25 18:30:00,94023614-4,83332889-3,1,no,no,1
1579,2025-04-09 18:00:00,95208514-3,75524136-0,2,no,no,1
1580,2025-04-21 18:45:00,57378727-6,30387339-7,2,no,no,1
1581,2025-04-09 08:15:00,95208514-3,37899207-9,2,no,no,1
1582,2025-04-13 13:15:00,22767738-4,51192824-9,1,no,no,1
1583,2025-04-05 17:30:00,73177104-4,30387339-7,1,no,no,1
1584,2025-04-24 15:30:00,73177104-4,83332889-3,1,no,no,0
1585,2025-04-18 17:15:00,94023614-4,30387339-7,1,si,no,1
1586,2025-04-20 14:15:00,95208514-3,83332889-3,1,no,no,1
1587,2025-04-27 13:45:00,57378727-6,37899207-9,1,si,no,0
1588,2025-04-05 08:15:00,86209409-0,16394885-1,1,no,no,0
1589,2025-04-15 08:15:00,95208514-3,83332889-3,1,si,no,1
1590,2025-04-15 12:15:00,86209409-0,51192824-9,2,no,no,0
1591,2025-04-26 08:15:00,86209409-0,21784166-4,2,no,no,1
1592,2025-04-24 17:45:00,57378727-6,78812540-6,2,no,no,1
1593,2025-04-08 08:30:00,73177104-4,78812540-6,1,si,no,0
1594,2025-04-26 13:45:00,22767738-4,51192824-9,2,no,no,0
1595,2025-05-01 15:45:00,94023614-4,16394885-1,1,no,no,0
1596,2025-04-30 11:15:00,95208514-3,83332889-3,1,si,no,1
1597,2025-04-19 12:45:00,95208514-3,21784166-4,1,si,no,1
1598,2025-04-17 08:45:00,86209409-0,51192824-9,1,no,no,1
1599,2025-04-22 08:00:00,22767738-4,83332889-3,1,si,no,0
1600,2025-04-18 16:30:00,94023614-4,37899207-9,1,no,no,0
1601,2025-04-02 16:15:00,94023614-4,30387339-7,2,no,no,1
1602,2025-04-30 17:00:00,57378727-6,30387339-7,1,si,no,1
1603,2025-04-24 09:45:00,22767738-4,37899207-9,1,no,no,0
1604,2025-04-16 17:30:00,94023614-4,21784166-4,1,no,no,0
1605,2025-04-28 15:00:00,22767738-4,30387339-7,1,si,no,0
1606,2025-04-10 16:30:00,57378727-6,75524136-0,1,no,no,1
1607,2025-04-06 17:15:00,22767738-4,21784166-4,2,no,no,1
1608,2025-04-23 12:15:00,95208514-3,30387339-7,1,no,no,1
1609,2025-04-17 11:30:00,73177104-4,78812540-6,1,no,no,1
1610,2025-04-20 14:00:00,57378727-6,16394885-1,1,no,no,0
1611,2025-04-03 09:00:00,57378727-6,78812540-6,2,no,no,0
1612,2025-04-17 16:30:00,95208514-3,51192824-9,1,no,no,0
1613,2025-04-27 11:45:00,57378727-6,75524136-0,1,no,no,1
1614,2025-04-21 14:30:00,94023614-4,30387339-7,1,no,no,0
1615,2025-04-19 17:45:00,73177104-4,37899207-9,1,no,no,0
1616,2025-04-30 16:15:00,94023614-4,16394885-1,2,no,no,0
1617,2025-04-16 11:00:00,22767738-4,51192824-9,1,si,no,0
1618,2025-04-02 13:45:00,22767738-4,51192824-9,1,no,no,1
1619,2025-04-18 16:45:00,73177104-4,30387339-7,1,no,no,0
1620,2025-04-20 15:00:00,73177104-4,21784166-4,2,no,no,0
1621,2025-04-23 10:15:00,94023614-4,37899207-9,2,no,no,2
1622,2025-04-09 16:45:00,95208514-3,83332889-3,1,no,no,0
1623,2025-04-17 08:45:00,57378727-6,16394885-1,1,si,no,0
1624,2025-04-16 11:00:00,22767738-4,51192824-9,1,si,no,1
1625,2025-04-08 12:45:00,73177104-4,30387339-7,1,si,no,1
1626,2025-04-29 10:00:00,86209409-0,30387339-7,1,no,no,1
1627,2025-04-28 17:30:00,73177104-4,21784166-4,2,no,no,2
1628,2025-04-03 10:45:00,57378727-6,75524136-0,1,si,no,1
1629,2025-04-02 18:45:00,57378727-6,75524136-0,2,no,no,1
1630,2025-04-21 16:15:00,95208514-3,83332889-3,1,si,no,1
1631,2025-04-24 13:30:00,86209409-0,21784166-4,1,no,no,0
1632,2025-04-05 18:45:00,22767738-4,37899207-9,2,no,no,1
1633,2025-04-23 13:15:00,73177104-4,37899207-9,1,no,no,0
1634,2025-04-25 18:00:00,57378727-6,83332889-3,2,no,no,0
1635,2025-04-19 16:00:00,86209409-0,30387339-7,1,no,no,1
1636,2025-04-22 18:15:00,57378727-6,30387339-7,1,no,no,1
1637,2025-04-15 16:15:00,86209409-0,21784166-4,1,si,no,1
1638,2025-04-20 11:30:00,57378727-6,75524136-0,1,si,no,0
1639,2025-04-27 12:15:00,94023614-4,37899207-9,1,si,no,1
1640,2025-04-18 15:30:00,95208514-3,30387339-7,2,no,no,1
1641,2025-04-16 08:45:00,95208514-3,51192824-9,2,no,no,1
1642,2025-04-19 18:45:00,57378727-6,51192824-9,1,no,no,0
1643,2025-04-30 09:45:00,57378727-6,21784166-4,1,si,no,0
1644,2025-04-24 17:15:00,95208514-3,16394885-1,1,si,no,1
1645,2025-04-29 13:30:00,73177104-4,21784166-4,2,no,no,0
1646,2025-04-06 13:15:00,94023614-4,51192824-9,1,no,no,0
1647,2025-04-11 15:15:00,94023614-4,21784166-4,1,si,no,0
1648,2025-04-26 17:00:00,22767738-4,83332889-3,2,no,no,1
1649,2025-04-04 17:00:00,86209409-0,37899207-9,2,no,no,2
1650,2025-04-16 12:15:00,73177104-4,30387339-7,1,si,no,1
1651,2025-04-07 10:45:00,57378727-6,37899207-9,1,si,no,0
1652,2025-04-20 18:45:00,95208514-3,78812540-6,1,no,no,1
1653,2025-04-28 18:00:00,94023614-4,37899207-9,1,si,no,0
1654,2025-04-26 18:30:00,94023614-4,21784166-4,1,no,no,1
1655,2025-05-01 10:30:00,86209409-0,51192824-9,2,no,no,1
1656,2025-04-21 17:00:00,22767738-4,21784166-4,2,no,no,1
1657,2025-04-04 16:45:00,73177104-4,78812540-6,1,no,no,0
1658,2025-04-10 08:15:00,22767738-4,78812540-6,1,si,no,0
1659,2025-04-23 13:15:00,57378727-6,16394885-1,1,si,no,0
1660,2025-04-26 10:15:00,94023614-4,30387339-7,1,si,no,0
1661,2025-04-09 08:00:00,22767738-4,51192824-9,1,no,no,2
1662,2025-04-11 10:15:00,73177104-4,30387339-7,1,si,no,0
1663,2025-04-28 10:00:00,73177104-4,21784166-4,2,no,no,0
1664,2025-04-20 16:15:00,94023614-4,37899207-9,1,no,no,0
1665,2025-04-14 17:00:00,94023614-4,21784166-4,1,no,no,1
1666,2025-04-08 12:45:00,86209409-0,16394885-1,2,no,no,1
1667,2025-04-07 11:30:00,73177104-4,75524136-0,2,no,no,1
1668,2025-04-16 10:00:00,95208514-3,83332889-3,2,no,no,0
1669,2025-04-08 15:15:00,22767738-4,83332889-3,2,no,no,1
1670,2025-04-18 10:00:00,57378727-6,37899207-9,1,no,no,1
1671,2025-04-17 13:15:00,95208514-3,83332889-3,1,si,no,0
1672,2025-04-08 12:15:00,86209409-0,75524136-0,1,no,no,1
1673,2025-04-22 08:15:00,57378727-6,51192824-9,2,no,no,1
1674,2025-04-20 15:45:00,22767738-4,21784166-4,2,no,no,0
