id_hora,rut_paciente,estado,id_contacto,id_procedimiento,apoyo
2816,96998252-1,1,1205,12,57378727-6
418,33469812-2,3,1912,15,No
2087,22519178-2,4,2195,14,No
2250,50066254-1,4,454,14,No
2870,21509837-2,4,2248,6,86209409-0
1722,38867100-7,4,1416,8,95208514-3
1454,86853828-8,4,826,2,No
726,21509837-2,4,73,11,No
1139,61617949-1,4,2986,5,95208514-3
2403,94361312-4,3,3215,13,95208514-3
3178,76332098-2,0,1949,8,No
2812,17091110-7,4,834,4,73177104-4
1945,11852079-8,0,3367,13,86209409-0
3638,78785402-2,3,1944,3,No
3128,45955017-8,3,3341,7,86209409-0
1213,72795772-4,4,2720,13,57378727-6
1560,78678453-4,4,1985,11,94023614-4
976,58719444-0,1,3205,15,No
269,32601187-2,4,316,12,No
2975,99550289-1,4,273,13,No
1078,17973044-7,1,1315,3,No
523,48263743-9,1,551,12,No
1626,55790193-3,3,1923,11,No
2804,74402817-6,3,2382,1,No
2844,99550289-1,1,1539,6,No
3545,70026603-3,1,912,2,73177104-4
308,31950796-6,1,100,15,22767738-4
3539,55790193-3,3,2657,10,No
2869,37926941-4,0,719,10,73177104-4
402,58501550-1,0,3446,9,No
3106,32043482-6,4,1629,13,No
111,96253618-2,3,2549,12,No
845,17091110-7,1,711,9,No
2171,11458745-0,4,1678,1,No
3615,90206203-1,1,3337,6,No
1076,64744316-9,0,3024,14,No
479,47192537-4,1,431,8,57378727-6
3288,31950796-6,3,694,16,No
1106,24735893-2,0,3193,2,No
231,63958627-0,1,3086,12,No
2999,21774192-3,1,2962,6,No
97,81778485-8,4,2184,4,94023614-4
2074,63708168-9,0,3390,10,73177104-4
2332,48263743-9,0,3604,2,73177104-4
2594,89765444-6,0,2650,13,No
1658,32043482-6,4,497,12,94023614-4
2618,12031991-9,0,2862,4,No
1042,53039267-4,1,1898,8,No
301,30716561-0,4,3127,1,No
1385,40521119-8,3,1896,7,94023614-4
1182,65484630-3,0,2565,11,No
2489,13560469-0,3,77,7,No
1715,24554256-3,3,588,11,95208514-3
1207,65999494-0,0,1351,8,No
560,48411300-7,0,1499,5,22767738-4
3151,65660643-5,0,2603,15,No
3508,33424109-6,0,2437,11,22767738-4
184,37602034-5,0,3411,13,No
2685,89765444-6,0,3663,12,No
2370,60775663-1,1,3327,6,No
173,62237414-5,4,3162,13,No
1487,32818392-4,0,102,9,No
1492,34310135-9,1,3124,2,No
3252,16226259-9,1,1626,12,No
1286,61864673-3,0,640,11,95208514-3
