id,id_hora,fecha_hora,via_conformado,rut_personal
1415,631,2025-04-29 15:15:00,Remoto,51192824-9
1416,1722,2025-04-17 18:30:00,Remoto,37899207-9
1417,3208,2025-04-06 10:45:00,Presencial,51192824-9
1418,2098,2025-04-05 14:30:00,Presencial,21784166-4
1419,2012,2025-04-10 12:30:00,Remoto,95208514-3
1420,2820,2025-04-26 15:15:00,Remoto,57378727-6
1421,3461,2025-04-07 17:15:00,Presencial,95208514-3
1422,1685,2025-04-27 17:30:00,Presencial,83332889-3
1423,2769,2025-04-05 13:00:00,Remoto,75524136-0
1424,287,2025-04-17 09:45:00,Remoto,16394885-1
1425,230,2025-04-15 11:00:00,Presencial,75524136-0
1426,2819,2025-04-12 13:30:00,Presencial,21784166-4
1427,532,2025-04-23 16:45:00,Remoto,16394885-1
1428,2954,2025-04-13 14:30:00,Presencial,83332889-3
1429,2017,2025-04-05 09:45:00,Presencial,95208514-3
1430,1941,2025-04-12 15:15:00,Presencial,73177104-4
1431,3227,2025-04-10 13:45:00,Presencial,37899207-9
1432,3414,2025-04-19 17:30:00,Remoto,73177104-4
1433,3223,2025-04-26 08:15:00,Remoto,22767738-4
1434,29,2025-04-18 16:15:00,Presencial,95208514-3
1435,2826,2025-04-22 09:30:00,Presencial,95208514-3
1436,2767,2025-04-28 08:15:00,Presencial,78812540-6
1437,2631,2025-04-17 12:30:00,Presencial,51192824-9
1438,1230,2025-04-11 18:15:00,Presencial,30387339-7
1439,424,2025-04-07 18:00:00,Remoto,75524136-0
1440,3544,2025-04-23 12:15:00,Presencial,78812540-6
1441,1865,2025-04-13 10:45:00,Presencial,22767738-4
1442,3009,2025-05-01 12:15:00,Presencial,95208514-3
1443,53,2025-04-05 14:15:00,Remoto,95208514-3
1444,1997,2025-04-12 10:30:00,Remoto,51192824-9
1445,3011,2025-04-08 10:00:00,Remoto,73177104-4
1446,2060,2025-04-03 18:15:00,Presencial,86209409-0
1447,3114,2025-04-23 11:30:00,Presencial,73177104-4
1448,2942,2025-04-18 16:15:00,Remoto,95208514-3
1449,144,2025-04-21 09:15:00,Remoto,95208514-3
1450,1565,2025-04-10 11:45:00,Remoto,73177104-4
1451,1607,2025-04-09 10:00:00,Remoto,75524136-0
1452,1285,2025-04-25 18:30:00,Presencial,78812540-6
1453,2646,2025-04-08 14:45:00,Presencial,95208514-3
1454,3371,2025-04-29 14:30:00,Remoto,78812540-6
1455,572,2025-04-14 10:00:00,Presencial,21784166-4
1456,3487,2025-05-01 09:15:00,Remoto,86209409-0
1457,3525,2025-04-18 15:15:00,Presencial,86209409-0
1458,1098,2025-04-27 10:15:00,Presencial,94023614-4
1459,2940,2025-04-26 08:15:00,Presencial,30387339-7
1460,3436,2025-04-29 08:00:00,Presencial,16394885-1
1461,2117,2025-04-11 15:45:00,Remoto,51192824-9
1462,3206,2025-04-30 16:30:00,Presencial,57378727-6
1463,962,2025-04-24 10:45:00,Remoto,78812540-6
1464,1281,2025-04-05 09:15:00,Remoto,94023614-4
1465,161,2025-04-30 15:30:00,Remoto,57378727-6
1466,2023,2025-04-29 11:00:00,Remoto,78812540-6
1467,2973,2025-04-29 09:45:00,Presencial,16394885-1
1468,830,2025-04-21 13:45:00,Remoto,95208514-3
1469,2578,2025-04-08 15:15:00,Presencial,21784166-4
1470,2648,2025-04-27 17:00:00,Presencial,86209409-0
1471,833,2025-04-26 09:00:00,Remoto,94023614-4
1472,754,2025-04-27 16:45:00,Presencial,73177104-4
1473,959,2025-04-18 11:00:00,Presencial,30387339-7
1474,1211,2025-04-07 10:00:00,Presencial,75524136-0
1475,223,2025-04-10 08:45:00,Presencial,95208514-3
1476,2865,2025-04-23 15:00:00,Presencial,16394885-1
1477,393,2025-04-28 15:45:00,Presencial,75524136-0
1478,3058,2025-04-25 08:30:00,Remoto,86209409-0
1479,3636,2025-04-27 15:30:00,Remoto,78812540-6
1480,1527,2025-04-15 14:45:00,Presencial,30387339-7
1481,96,2025-04-04 16:30:00,Remoto,73177104-4
1482,164,2025-04-24 15:45:00,Remoto,57378727-6
1483,3324,2025-04-25 18:45:00,Presencial,51192824-9
1484,1,2025-04-10 08:45:00,Remoto,95208514-3
1485,2781,2025-04-29 09:30:00,Remoto,73177104-4
1486,719,2025-04-13 17:45:00,Presencial,57378727-6
1487,3116,2025-05-01 15:45:00,Remoto,22767738-4
1488,347,2025-04-23 16:30:00,Presencial,83332889-3
1489,1319,2025-04-08 12:45:00,Remoto,73177104-4
1490,1884,2025-04-18 16:15:00,Presencial,75524136-0
1491,2025,2025-04-30 18:00:00,Remoto,95208514-3
1492,1687,2025-04-13 11:45:00,Remoto,78812540-6
1493,1013,2025-04-22 09:45:00,Presencial,95208514-3
1494,1279,2025-04-10 14:30:00,Remoto,73177104-4
1495,209,2025-04-21 10:00:00,Presencial,86209409-0
1496,2261,2025-04-14 15:30:00,Presencial,86209409-0
1497,2833,2025-04-05 09:30:00,Presencial,86209409-0
1498,290,2025-04-15 11:15:00,Presencial,75524136-0
1499,560,2025-04-23 17:00:00,Presencial,78812540-6
1500,3025,2025-04-08 17:00:00,Remoto,57378727-6
1501,3672,2025-04-16 17:00:00,Remoto,95208514-3
1502,1711,2025-04-18 11:45:00,Remoto,51192824-9
1503,1396,2025-04-20 15:00:00,Presencial,37899207-9
1504,1912,2025-04-16 09:45:00,Presencial,78812540-6
1505,3538,2025-04-07 08:15:00,Presencial,94023614-4
1506,3369,2025-04-08 15:15:00,Presencial,73177104-4
1507,3386,2025-04-21 09:30:00,Presencial,57378727-6
1508,314,2025-04-21 08:30:00,Remoto,37899207-9
1509,977,2025-04-06 11:45:00,Presencial,22767738-4
1510,3331,2025-05-01 15:30:00,Presencial,78812540-6
1511,1205,2025-04-14 14:00:00,Remoto,78812540-6
1512,638,2025-04-16 12:15:00,Presencial,95208514-3
1513,3077,2025-04-23 16:15:00,Presencial,78812540-6
1514,410,2025-04-25 08:15:00,Remoto,95208514-3
1515,85,2025-04-02 14:15:00,Remoto,21784166-4
1516,1227,2025-04-19 15:45:00,Remoto,22767738-4
1517,1091,2025-05-01 09:15:00,Remoto,95208514-3
1518,1206,2025-04-15 18:15:00,Remoto,86209409-0
1519,2955,2025-04-14 09:45:00,Remoto,83332889-3
1520,489,2025-04-27 09:15:00,Remoto,73177104-4
1521,2591,2025-04-04 15:15:00,Presencial,21784166-4
1522,2024,2025-04-29 18:30:00,Presencial,30387339-7
1523,3211,2025-04-15 13:00:00,Remoto,16394885-1
1524,1136,2025-04-16 08:15:00,Presencial,73177104-4
1525,239,2025-04-21 15:30:00,Remoto,95208514-3
1526,2504,2025-04-14 08:30:00,Presencial,21784166-4
1527,3675,2025-04-28 10:00:00,Presencial,37899207-9
1528,3411,2025-04-20 17:45:00,Remoto,95208514-3
1529,2233,2025-04-08 13:45:00,Remoto,37899207-9
1530,2742,2025-04-21 10:15:00,Presencial,21784166-4
1531,1121,2025-04-06 09:15:00,Presencial,57378727-6
1532,1475,2025-04-25 15:15:00,Presencial,22767738-4
1533,391,2025-04-16 18:30:00,Remoto,95208514-3
1534,935,2025-04-08 08:30:00,Remoto,78812540-6
1535,847,2025-04-10 17:00:00,Presencial,73177104-4
1536,1813,2025-04-03 16:00:00,Presencial,57378727-6
1537,2455,2025-04-19 09:45:00,Presencial,16394885-1
1538,2985,2025-04-12 09:30:00,Remoto,16394885-1
1539,2844,2025-04-03 16:15:00,Remoto,21784166-4
1540,396,2025-04-04 15:45:00,Presencial,21784166-4
1541,1654,2025-04-14 15:00:00,Remoto,21784166-4
1542,1782,2025-04-20 12:30:00,Remoto,16394885-1
1543,3491,2025-04-08 15:15:00,Presencial,16394885-1
1544,192,2025-04-25 11:45:00,Presencial,95208514-3
1545,3308,2025-04-06 12:30:00,Presencial,16394885-1
1546,2611,2025-04-15 18:45:00,Remoto,94023614-4
1547,2867,2025-04-24 16:15:00,Presencial,30387339-7
1548,1424,2025-04-29 13:45:00,Remoto,78812540-6
1549,44,2025-04-05 11:45:00,Remoto,75524136-0
1550,2439,2025-04-22 14:30:00,Presencial,86209409-0
1551,997,2025-04-16 18:15:00,Remoto,94023614-4
1552,575,2025-04-24 08:45:00,Remoto,75524136-0
1553,1172,2025-04-26 09:15:00,Presencial,21784166-4
1554,1048,2025-04-17 12:00:00,Remoto,51192824-9
1555,2234,2025-04-20 15:45:00,Remoto,95208514-3
1556,978,2025-04-13 16:30:00,Presencial,22767738-4
1557,513,2025-04-08 13:30:00,Presencial,21784166-4
1558,3402,2025-04-08 10:45:00,Presencial,95208514-3
1559,1024,2025-04-25 11:30:00,Remoto,57378727-6
1560,2567,2025-04-19 14:00:00,Remoto,94023614-4
1561,1051,2025-04-07 13:45:00,Remoto,22767738-4
1562,1906,2025-04-22 10:30:00,Remoto,73177104-4
1563,1890,2025-04-28 08:30:00,Remoto,51192824-9
1564,1015,2025-04-05 18:00:00,Remoto,73177104-4
1565,1108,2025-04-12 14:45:00,Remoto,21784166-4
1566,1282,2025-04-05 17:15:00,Presencial,21784166-4
1567,3668,2025-04-08 18:45:00,Presencial,21784166-4
1568,635,2025-04-20 12:15:00,Remoto,94023614-4
1569,2405,2025-04-21 15:00:00,Remoto,16394885-1
1570,1027,2025-04-18 15:00:00,Presencial,51192824-9
1571,1020,2025-04-25 09:15:00,Remoto,21784166-4
1572,2356,2025-04-29 16:30:00,Remoto,22767738-4
1573,2095,2025-04-23 16:45:00,Presencial,94023614-4
1574,320,2025-04-07 18:45:00,Remoto,22767738-4
1575,1737,2025-04-11 08:15:00,Remoto,86209409-0
1576,232,2025-04-27 08:00:00,Remoto,22767738-4
1577,90,2025-04-14 13:00:00,Remoto,78812540-6
1578,3530,2025-05-01 13:15:00,Remoto,83332889-3
1579,421,2025-04-12 09:45:00,Remoto,30387339-7
1580,3344,2025-04-23 11:30:00,Remoto,57378727-6
1581,2962,2025-04-19 12:00:00,Remoto,30387339-7
1582,1069,2025-04-27 15:15:00,Remoto,57378727-6
1583,2277,2025-04-26 08:30:00,Presencial,57378727-6
1584,1336,2025-04-24 17:45:00,Presencial,57378727-6
1585,1093,2025-04-12 10:30:00,Remoto,51192824-9
1586,2574,2025-04-18 08:45:00,Presencial,95208514-3
1587,2713,2025-04-25 12:45:00,Remoto,22767738-4
1588,3433,2025-04-14 14:30:00,Presencial,51192824-9
1589,2731,2025-04-21 12:45:00,Presencial,37899207-9
1590,1977,2025-04-03 18:30:00,Presencial,16394885-1
1591,2459,2025-04-30 14:15:00,Remoto,75524136-0
1592,3632,2025-04-22 16:45:00,Remoto,21784166-4
1593,1800,2025-04-23 13:45:00,Presencial,94023614-4
1594,1850,2025-04-26 14:00:00,Remoto,57378727-6
1595,1243,2025-04-23 13:00:00,Presencial,57378727-6
1596,369,2025-04-07 16:30:00,Presencial,51192824-9
1597,3560,2025-04-28 11:15:00,Presencial,22767738-4
1598,1903,2025-04-28 11:00:00,Presencial,57378727-6
1599,32,2025-04-24 09:30:00,Remoto,57378727-6
1600,3346,2025-04-29 08:00:00,Remoto,22767738-4
1601,2431,2025-04-21 18:00:00,Presencial,78812540-6
1602,2861,2025-04-13 16:15:00,Presencial,95208514-3
1603,3146,2025-04-28 14:15:00,Remoto,75524136-0
1604,3418,2025-04-27 14:15:00,Remoto,75524136-0
1605,776,2025-04-14 13:15:00,Remoto,22767738-4
1606,3267,2025-04-05 12:15:00,Remoto,57378727-6
1607,1018,2025-04-12 12:30:00,Presencial,51192824-9
1608,731,2025-04-14 11:00:00,Presencial,51192824-9
1609,3565,2025-04-17 17:15:00,Presencial,78812540-6
1610,2549,2025-04-25 14:15:00,Remoto,22767738-4
1611,2414,2025-04-17 13:00:00,Remoto,95208514-3
1612,3500,2025-04-19 15:15:00,Presencial,94023614-4
1613,713,2025-04-08 18:15:00,Presencial,86209409-0
1614,15,2025-04-13 09:30:00,Presencial,16394885-1
1615,543,2025-04-15 08:15:00,Remoto,95208514-3
1616,1346,2025-04-27 14:15:00,Presencial,75524136-0
1617,989,2025-04-14 10:45:00,Remoto,51192824-9
1618,3378,2025-04-23 15:30:00,Remoto,16394885-1
1619,3126,2025-04-28 08:00:00,Remoto,51192824-9
1620,1773,2025-04-22 11:15:00,Remoto,78812540-6
1621,237,2025-04-15 11:00:00,Presencial,95208514-3
1622,2930,2025-04-21 18:30:00,Remoto,57378727-6
1623,1043,2025-04-29 09:45:00,Remoto,73177104-4
1624,1030,2025-04-25 12:00:00,Remoto,37899207-9
1625,2873,2025-04-04 11:45:00,Remoto,86209409-0
1626,3252,2025-04-18 08:30:00,Presencial,78812540-6
1627,1914,2025-04-24 18:45:00,Remoto,83332889-3
1628,1082,2025-04-16 18:15:00,Presencial,86209409-0
1629,3106,2025-04-28 18:30:00,Remoto,95208514-3
1630,835,2025-04-02 11:45:00,Remoto,75524136-0
1631,285,2025-05-01 17:45:00,Remoto,57378727-6
1632,1831,2025-04-17 18:45:00,Remoto,75524136-0
1633,3041,2025-04-17 11:00:00,Remoto,51192824-9
1634,490,2025-04-30 08:15:00,Presencial,37899207-9
1635,3667,2025-04-25 16:00:00,Presencial,57378727-6
1636,2932,2025-04-13 08:45:00,Remoto,57378727-6
1637,565,2025-04-20 08:45:00,Remoto,22767738-4
1638,2383,2025-04-21 17:15:00,Remoto,37899207-9
1639,3406,2025-04-19 09:15:00,Presencial,51192824-9
1640,675,2025-04-14 12:45:00,Remoto,22767738-4
1641,1257,2025-04-18 15:30:00,Presencial,51192824-9
1642,1847,2025-04-28 18:15:00,Presencial,94023614-4
1643,1567,2025-04-14 09:15:00,Presencial,94023614-4
1644,1097,2025-04-11 16:45:00,Remoto,83332889-3
1645,2392,2025-04-07 09:00:00,Remoto,21784166-4
1646,3594,2025-04-18 13:45:00,Remoto,30387339-7
1647,108,2025-04-19 13:45:00,Remoto,75524136-0
1648,2996,2025-04-19 11:30:00,Presencial,83332889-3
1649,470,2025-04-23 13:00:00,Remoto,57378727-6
1650,1978,2025-04-15 14:45:00,Remoto,83332889-3
1651,1328,2025-04-05 10:45:00,Presencial,73177104-4
1652,3245,2025-04-18 17:45:00,Presencial,16394885-1
1653,1034,2025-04-06 18:00:00,Presencial,57378727-6
1654,2843,2025-04-09 11:45:00,Presencial,22767738-4
1655,1340,2025-04-29 12:15:00,Presencial,37899207-9
1656,2717,2025-04-12 10:30:00,Remoto,94023614-4
1657,2426,2025-04-06 09:15:00,Remoto,22767738-4
1658,2048,2025-04-08 11:45:00,Remoto,21784166-4
1659,2320,2025-04-15 14:30:00,Remoto,30387339-7
1660,1423,2025-04-14 08:00:00,Remoto,95208514-3
1661,2434,2025-04-21 13:15:00,Remoto,78812540-6
1662,1238,2025-04-17 09:15:00,Remoto,75524136-0
1663,188,2025-04-02 13:30:00,Remoto,51192824-9
1664,3482,2025-04-23 14:15:00,Remoto,83332889-3
1665,516,2025-04-11 12:30:00,Remoto,86209409-0
1666,460,2025-04-28 11:15:00,Presencial,73177104-4
1667,2737,2025-04-02 14:15:00,Remoto,21784166-4
1668,3191,2025-04-04 15:00:00,Presencial,37899207-9
1669,3607,2025-05-01 16:45:00,Presencial,51192824-9
1670,122,2025-04-08 15:30:00,Presencial,73177104-4
1671,2147,2025-04-12 10:45:00,Presencial,86209409-0
1672,158,2025-04-07 10:45:00,Presencial,86209409-0
1673,646,2025-04-13 18:15:00,Presencial,78812540-6
1674,3546,2025-04-04 18:15:00,Presencial,51192824-9
1675,912,2025-04-10 08:30:00,Presencial,57378727-6
1676,1497,2025-04-15 13:15:00,Presencial,94023614-4
1677,757,2025-04-18 17:15:00,Presencial,21784166-4
1678,2171,2025-04-10 18:45:00,Remoto,16394885-1
1679,294,2025-04-18 15:45:00,Remoto,95208514-3
1680,1995,2025-04-12 17:00:00,Remoto,16394885-1
1681,405,2025-04-17 12:00:00,Remoto,16394885-1
1682,2497,2025-04-17 11:15:00,Presencial,75524136-0
1683,435,2025-04-17 12:45:00,Presencial,57378727-6
1684,2220,2025-04-30 12:45:00,Presencial,86209409-0
1685,1836,2025-04-12 16:30:00,Presencial,83332889-3
1686,3089,2025-04-09 11:30:00,Presencial,37899207-9
1687,133,2025-04-10 12:30:00,Remoto,86209409-0
1688,2191,2025-04-28 09:00:00,Remoto,51192824-9
1689,1068,2025-04-11 11:30:00,Remoto,37899207-9
1690,498,2025-04-13 17:30:00,Presencial,22767738-4
1691,2300,2025-04-09 09:30:00,Remoto,21784166-4
1692,2186,2025-04-08 16:45:00,Remoto,16394885-1
1693,3670,2025-04-11 14:15:00,Presencial,21784166-4
1694,2860,2025-04-08 12:30:00,Presencial,30387339-7
1695,2259,2025-04-24 10:00:00,Remoto,22767738-4
1696,1318,2025-04-28 15:00:00,Presencial,78812540-6
1697,2752,2025-04-29 12:30:00,Remoto,57378727-6
1698,1066,2025-04-28 10:45:00,Remoto,30387339-7
1699,1789,2025-04-16 15:45:00,Remoto,57378727-6
1700,2262,2025-04-29 16:00:00,Remoto,94023614-4
1701,844,2025-05-01 15:45:00,Presencial,73177104-4
1702,3153,2025-04-14 10:45:00,Remoto,95208514-3
1703,3108,2025-04-25 12:45:00,Presencial,83332889-3
1704,1669,2025-04-16 14:00:00,Remoto,51192824-9
1705,1471,2025-04-27 11:45:00,Remoto,94023614-4
1706,1663,2025-04-21 11:15:00,Remoto,16394885-1
1707,2085,2025-04-05 12:45:00,Remoto,94023614-4
1708,3062,2025-04-10 10:45:00,Remoto,75524136-0
1709,2049,2025-04-27 13:45:00,Presencial,95208514-3
1710,2036,2025-04-07 13:30:00,Remoto,37899207-9
1711,1353,2025-04-08 10:30:00,Presencial,21784166-4
1712,2748,2025-04-30 12:30:00,Presencial,78812540-6
1713,2883,2025-04-21 10:30:00,Presencial,30387339-7
1714,1349,2025-04-19 10:30:00,Presencial,22767738-4
1715,381,2025-04-14 16:15:00,Remoto,30387339-7
1716,3017,2025-04-20 17:45:00,Remoto,73177104-4
1717,1805,2025-04-15 13:30:00,Presencial,83332889-3
1718,1688,2025-04-04 10:15:00,Presencial,30387339-7
1719,1918,2025-04-18 09:15:00,Presencial,95208514-3
1720,1273,2025-04-03 15:15:00,Presencial,51192824-9
1721,2747,2025-04-14 14:00:00,Presencial,83332889-3
1722,55,2025-04-08 18:45:00,Remoto,30387339-7
1723,219,2025-04-22 13:30:00,Presencial,37899207-9
1724,944,2025-04-23 10:15:00,Presencial,95208514-3
1725,3253,2025-04-10 16:45:00,Remoto,22767738-4
1726,1522,2025-05-01 17:30:00,Remoto,86209409-0
1727,2662,2025-04-26 14:45:00,Remoto,22767738-4
1728,2785,2025-04-18 13:15:00,Presencial,75524136-0
1729,3396,2025-04-23 10:00:00,Presencial,57378727-6
1730,1463,2025-04-10 16:15:00,Presencial,37899207-9
1731,2889,2025-04-13 15:00:00,Remoto,73177104-4
1732,275,2025-04-02 12:30:00,Presencial,78812540-6
1733,2695,2025-04-21 15:00:00,Presencial,78812540-6
1734,2089,2025-04-04 17:45:00,Presencial,75524136-0
1735,3081,2025-04-26 17:30:00,Remoto,21784166-4
1736,525,2025-04-04 18:15:00,Remoto,51192824-9
1737,716,2025-04-07 15:45:00,Remoto,21784166-4
1738,1798,2025-04-24 10:15:00,Presencial,16394885-1
1739,1976,2025-04-06 14:45:00,Remoto,16394885-1
1740,3329,2025-04-28 12:30:00,Remoto,37899207-9
1741,663,2025-04-21 16:15:00,Presencial,94023614-4
1742,2692,2025-04-14 18:00:00,Remoto,83332889-3
1743,1183,2025-04-25 18:45:00,Remoto,22767738-4
1744,193,2025-04-27 09:45:00,Presencial,75524136-0
1745,2306,2025-04-19 12:00:00,Remoto,95208514-3
1746,2120,2025-04-13 12:30:00,Presencial,75524136-0
1747,765,2025-04-06 09:45:00,Presencial,21784166-4
1748,1233,2025-04-27 13:15:00,Presencial,78812540-6
1749,1657,2025-04-09 13:30:00,Presencial,37899207-9
1750,67,2025-04-29 13:30:00,Remoto,73177104-4
1751,284,2025-04-03 16:15:00,Presencial,94023614-4
1752,307,2025-04-05 11:45:00,Remoto,57378727-6
1753,2468,2025-04-11 18:15:00,Remoto,22767738-4
1754,3298,2025-04-09 17:30:00,Presencial,95208514-3
1755,2458,2025-04-27 09:00:00,Remoto,51192824-9
1756,3125,2025-04-28 17:00:00,Presencial,75524136-0
1757,2316,2025-04-02 15:45:00,Remoto,51192824-9
1758,24,2025-04-06 16:45:00,Remoto,21784166-4
1759,2585,2025-04-23 17:30:00,Presencial,73177104-4
1760,2977,2025-04-13 11:15:00,Remoto,16394885-1
1761,3198,2025-04-23 08:15:00,Remoto,94023614-4
1762,3446,2025-04-02 17:00:00,Presencial,16394885-1
1763,1533,2025-04-06 09:45:00,Remoto,86209409-0
1764,3131,2025-05-01 15:00:00,Presencial,22767738-4
1765,2783,2025-04-27 17:00:00,Remoto,75524136-0
1766,824,2025-04-25 12:45:00,Remoto,16394885-1
1767,1929,2025-04-11 11:45:00,Remoto,86209409-0
1768,2771,2025-04-27 10:30:00,Presencial,16394885-1
1769,2686,2025-04-16 17:00:00,Remoto,83332889-3
1770,607,2025-04-22 11:15:00,Presencial,95208514-3
1771,497,2025-04-08 09:15:00,Remoto,22767738-4
1772,3212,2025-04-14 09:15:00,Presencial,22767738-4
1773,2886,2025-04-07 12:30:00,Remoto,86209409-0
1774,779,2025-04-24 10:30:00,Presencial,51192824-9
1775,35,2025-04-28 10:15:00,Remoto,16394885-1
1776,2163,2025-04-20 17:15:00,Remoto,83332889-3
1777,3492,2025-04-06 08:00:00,Remoto,37899207-9
1778,947,2025-04-23 11:15:00,Presencial,75524136-0
1779,2597,2025-05-01 14:00:00,Remoto,21784166-4
1780,593,2025-04-24 10:30:00,Presencial,51192824-9
1781,1223,2025-04-08 12:45:00,Presencial,30387339-7
1782,2417,2025-04-07 17:15:00,Remoto,83332889-3
1783,1467,2025-04-19 15:00:00,Remoto,22767738-4
1784,1584,2025-04-22 09:00:00,Remoto,37899207-9
1785,3044,2025-04-22 12:45:00,Presencial,94023614-4
1786,1249,2025-04-26 15:45:00,Presencial,51192824-9
1787,2922,2025-04-21 18:00:00,Remoto,21784166-4
1788,3586,2025-04-26 08:15:00,Remoto,57378727-6
1789,909,2025-04-24 10:30:00,Remoto,78812540-6
1790,2495,2025-04-12 17:15:00,Remoto,22767738-4
1791,1961,2025-04-23 11:00:00,Remoto,22767738-4
1792,2222,2025-04-27 16:30:00,Remoto,16394885-1
1793,622,2025-04-14 13:45:00,Remoto,73177104-4
1794,1593,2025-04-04 10:30:00,Presencial,86209409-0
1795,2239,2025-04-25 11:30:00,Remoto,21784166-4
1796,1439,2025-04-30 12:45:00,Remoto,78812540-6
1797,3176,2025-04-20 16:30:00,Presencial,75524136-0
1798,3639,2025-04-14 17:00:00,Presencial,30387339-7
1799,2052,2025-04-03 11:15:00,Remoto,37899207-9
1800,1969,2025-05-01 17:45:00,Presencial,37899207-9
1801,603,2025-04-23 17:30:00,Presencial,22767738-4
1802,683,2025-04-05 16:30:00,Remoto,78812540-6
1803,3318,2025-04-30 16:00:00,Remoto,51192824-9
1804,3184,2025-04-16 12:15:00,Presencial,95208514-3
1805,654,2025-04-04 18:30:00,Presencial,94023614-4
1806,260,2025-04-24 17:00:00,Presencial,86209409-0
1807,2034,2025-04-29 17:30:00,Presencial,86209409-0
1808,289,2025-04-25 09:30:00,Remoto,78812540-6
1809,1819,2025-04-24 16:45:00,Presencial,75524136-0
1810,201,2025-04-23 11:30:00,Presencial,51192824-9
1811,2927,2025-04-15 13:30:00,Presencial,78812540-6
1812,2652,2025-04-09 18:45:00,Remoto,86209409-0
1813,2607,2025-04-21 16:45:00,Presencial,86209409-0
1814,54,2025-04-11 17:45:00,Remoto,73177104-4
1815,2185,2025-04-16 16:15:00,Remoto,83332889-3
1816,933,2025-04-15 13:00:00,Remoto,30387339-7
1817,2410,2025-04-27 12:00:00,Presencial,22767738-4
1818,576,2025-04-18 13:00:00,Presencial,75524136-0
1819,3045,2025-04-19 16:00:00,Remoto,78812540-6
1820,389,2025-04-26 08:15:00,Presencial,57378727-6
1821,442,2025-04-10 08:45:00,Presencial,78812540-6
1822,665,2025-04-06 08:00:00,Presencial,75524136-0
1823,1552,2025-04-10 15:45:00,Presencial,22767738-4
1824,373,2025-04-29 10:15:00,Remoto,51192824-9
1825,400,2025-04-22 16:00:00,Presencial,83332889-3
1826,2351,2025-04-25 18:45:00,Presencial,94023614-4
1827,1397,2025-04-10 11:00:00,Remoto,37899207-9
1828,1992,2025-04-16 18:15:00,Presencial,86209409-0
1829,2465,2025-04-29 16:15:00,Presencial,94023614-4
1830,3073,2025-04-12 13:00:00,Presencial,94023614-4
